	10	11	11A	11B	12	12A	12B	14A	14B	15	15A	15B	16	17	17A	17B	18	18A	18B	20A	20B	21	21A	21B	22	23	23A	23B	24	24A	24B	27	28	29	2A	2B	3	30	33	34	35	36	39	3A	3B	4	40	41	42	45	46	47	48	5	51	52	53	54	57	58	59	5A	5B	6	60	6A	6B	8A	8B	9	9A	9B
15A	0.42458335840202155	0.38637867757655975	0.3844534023223633	0.34793333734432347	0.37001383791588954	0.41603994946152456	0.41110643162264604	0.3592443294627279	0.5695806509836954	0.4026833523855364	0.0	0.5407616870224415	0.4084591781481259	0.39492208651705674	0.32212261596775166	0.4801155165152518	0.4140545093556344	0.4633896877444197	0.36128993442031165	0.32097948378557245	0.37049515672943867	0.4906443655616389	0.43390891041453583	0.5695806509836954	0.35641658143312677	0.4260273148426689	0.3560555923229649	0.3222429456711389	0.3309668491667168	0.28415859454906445	0.47355754768064495	0.39239516274592384	0.4882979363455869	0.5426267974249444	0.5188616810059563	0.40749654052102763	0.35623608687804587	0.6470729799651044	0.3920943384874556	0.3515432284459419	0.36086878045845616	0.4983454665784249	0.4994284339089104	0.33951025810721375	0.37109680524637506	0.39004873352987185	0.2421635280669033	0.6027314842668913	0.5331207508573491	0.33650201552253173	0.3571987245051441	0.6121172011310992	0.6117562120209373	0.593225437699296	0.3994946152457734	0.6016485169364058	0.3624330666024908	0.4796943625533963	0.5426267974249444	0.42031165393177305	0.3892665904578545	0.43751880151615424	0.6228265447325673	0.26923771132904156	0.6219842368088563	0.3085855243366825	0.5882919198604175	0.5156729438661933	0.31057096444257265	0.4061729137837675	0.4201913242283858	0.3622525720474099
15B	0.7043499187774502	0.5526141628060887	0.6021298357499548	0.5597136153059382	0.586547139161302	0.6169905541182841	0.5830575777630708	0.48143914325251186	0.5160940978280488	0.603272967932134	0.5407616870224415	0.0	0.5333614102641236	0.6039949461524577	0.5601949341194874	0.6405751759821912	0.588893568377354	0.5718669153480537	0.5790866975512905	0.5707237831658745	0.575657301004753	0.6179531917453823	0.6955658504301787	0.7599422417423741	0.5913603272967932	0.5511702063654413	0.601768846639793	0.634919679922989	0.5613380663016666	0.5856446663858974	0.6297455026773359	0.6489982552193009	0.589555381745984	0.5763792792250767	0.5791468624029842	0.5798086757716142	0.5772215871487877	0.5222309127008002	0.582696588652909	0.587389447085013	0.6344383611094399	0.7489922387341316	0.5303531676794416	0.6629565008122255	0.5846820287587992	0.6341375368509716	0.5513507009205222	0.7165032188195656	0.5508092172552794	0.6178930268936887	0.5977979664280128	0.5107394260273148	0.5648877925515914	0.5774020817038686	0.5549004271704471	0.6495397388845436	0.5243366825100776	0.5210276156669273	0.5183201973407136	0.6392515492449311	0.6382287467661393	0.6766139221466819	0.6686119968714277	0.5684375188015162	0.5562842187594007	0.5781842247758859	0.6385897358763011	0.5982191203898682	0.5721075747548282	0.531135310751459	0.582516094097828	0.5978581312797064
16	0.5290295409421816	0.3877624691655135	0.47806991155766804	0.44630286986342577	0.4685638649900728	0.45574875157932737	0.4126707177666807	0.39329763552132846	0.5777029059623368	0.31412069069249743	0.4084591781481259	0.5333614102641236	0.0	0.45677155405811926	0.41736357619878467	0.5609169123398111	0.48895974971421696	0.501173214608026	0.453462487214969	0.3764514770471091	0.39125203056374463	0.4719932615366103	0.4856506828710667	0.5594127910474701	0.4280729198002527	0.42392154503339147	0.38830395283075625	0.48571084772276035	0.4354731965585705	0.46651826003248903	0.4672402382528127	0.4286745683171891	0.45502677335900366	0.6209614343300643	0.5322784429336381	0.4802960110703327	0.4923891462607545	0.5355273449250948	0.4510558931472234	0.4647133144816798	0.44269297876180735	0.5858251609409783	0.414295168762409	0.4508753985921425	0.45616990554118286	0.4734372179772577	0.41519764153781363	0.5984597797966428	0.5207267914084592	0.453462487214969	0.5034594789723843	0.5360688285903376	0.5260212983574996	0.5619397148186029	0.39089104145358283	0.508874315624812	0.432705613380663	0.4805366704771073	0.4875759581252632	0.46212622585885327	0.43583418566873233	0.499669093315685	0.5832380723181517	0.4609229288249804	0.6074243426989953	0.38884543649599906	0.5130256903916732	0.4453402322363275	0.4368569881475242	0.450454244630287	0.46465314962998616	0.45442512484206726
17	0.4739185367908068	0.508693821069731	0.34408278683593047	0.4095421454786114	0.4697671620239456	0.3315083328319596	0.33421575115817337	0.46669875458756993	0.6843751880151615	0.40966247518199866	0.39492208651705674	0.6039949461524577	0.45677155405811926	0.0	0.4453402322363275	0.6009867035677757	0.32940256302268217	0.5488839420010829	0.4304795138679983	0.45629023524457013	0.42325973166476144	0.465014138740148	0.5355273449250948	0.6372059442873473	0.3590036700559533	0.3961855484026232	0.3084050297816016	0.30714156789603514	0.4018410444618254	0.44371578124059924	0.4766861199687143	0.4184465435292702	0.46507430359184165	0.5930449431442152	0.625714457613862	0.4793935382949281	0.34065339028939295	0.6495999037362373	0.5134468443535287	0.39582455929246135	0.4292762168341255	0.6151856085674748	0.5658504301786896	0.4284940737621082	0.32591300162445097	0.35274652547981467	0.36321520967450815	0.7346128391793514	0.6443655616388906	0.3867396666867216	0.4017207147584381	0.6252933036520065	0.6828710667228205	0.5952108778051862	0.4657962818121653	0.557246856386499	0.45075506888875516	0.5828169183562962	0.49978942301907225	0.435052042596715	0.4083388484447386	0.49082486011671983	0.7015221707478491	0.39859214247036884	0.7183683292220685	0.392695987004392	0.6133806630166657	0.4837254076168702	0.3450454244630287	0.5001504121292341	0.48378557246856385	0.33638168581914446
17A	0.4148968172793454	0.3836110943986523	0.397388845436496	0.39985560435593526	0.388183623127369	0.3722399374285542	0.37621081764033454	0.3932374706696348	0.6262559412791048	0.3810841706275194	0.32212261596775166	0.5601949341194874	0.41736357619878467	0.4453402322363275	0.0	0.42831357920702723	0.4076168702244149	0.4269899524697672	0.3371638288911618	0.34660971060706336	0.41862703808435114	0.4924493111124481	0.44179050598640274	0.5308946513446844	0.34107454425124845	0.4445580891643102	0.38409241321220144	0.36856988147524217	0.37831658744961194	0.351362733890861	0.4485289693760905	0.39937428554238613	0.48107815414235006	0.6281812165333013	0.5606160880813429	0.4935322784429336	0.45653089465134467	0.6686119968714277	0.41200890439805066	0.37193911317008604	0.3634558690812827	0.487275133866795	0.4962396967691475	0.3875819746104326	0.4346308886348595	0.40238252812706815	0.3408940496961675	0.62270621502918	0.5315564647133145	0.43336742674929307	0.39281631670777933	0.6503820468082546	0.6006257144576138	0.5931652728476025	0.40623307863546115	0.5804704891402442	0.3695325191023404	0.5156729438661933	0.5585704831237591	0.41218939895313156	0.40472895734312014	0.42578665543589433	0.6184345105589315	0.33758498285301725	0.6080861560676253	0.352024547259491	0.5766199386318512	0.5014740388664942	0.3716382889116178	0.46862402984176643	0.4733168882738704	0.4494314421514951
17B	0.5254196498405631	0.49046387100655797	0.5712652668311172	0.5538174598399614	0.4732567234221768	0.518741351302569	0.5147704710907888	0.4687443595451537	0.6606702364478672	0.5639853197761867	0.4801155165152518	0.6405751759821912	0.5609169123398111	0.6009867035677757	0.42831357920702723	0.0	0.5440105890138981	0.4544852896937609	0.4310811623849347	0.5058059081884363	0.5300523434209735	0.5525539979543951	0.4783707358161362	0.5106190963239275	0.515913603272968	0.5520726791408459	0.5775825762589495	0.5198243186330546	0.5331809157090428	0.5117020636544131	0.5462366885265628	0.503519643824078	0.5777029059623368	0.716443053967872	0.587870765898562	0.5977979664280128	0.5886529089705794	0.7237831658744961	0.4808976595872691	0.5260814632091931	0.4976234883581012	0.4250646772155707	0.5939474159196197	0.5056254136333554	0.6094097828048853	0.5085734913663438	0.48613200168461584	0.607965826364238	0.5055050839299681	0.5401600385055051	0.5176583839720835	0.7249864629083689	0.6574814993081042	0.6690933156849769	0.5438902593105108	0.6872631008964563	0.4514770471090789	0.5690391673184526	0.6032128030804405	0.492629805667529	0.5256603092473378	0.495818542807292	0.6403946814271103	0.4656157872570844	0.6487575958125263	0.5004512363877023	0.6469526502617171	0.585704831237591	0.49040370615486434	0.5521328439925396	0.5585704831237591	0.6146441249022321
18	0.46357018229950064	0.47458035015943684	0.4195295108597557	0.4468443535286685	0.42650863365621805	0.4025630226821491	0.37597015823355995	0.4673004031045063	0.6713795800493352	0.44311413272366285	0.4140545093556344	0.588893568377354	0.48895974971421696	0.32940256302268217	0.4076168702244149	0.5440105890138981	0.0	0.47903254918476623	0.41321220143192344	0.4130918717285362	0.45418446543529273	0.5446724023825281	0.5305938270862163	0.5816737861741171	0.4268696227663799	0.4721135912399976	0.38692016124180256	0.380482522110583	0.4760243066000842	0.4562300703928765	0.5295108597557308	0.45526743276577825	0.5209674508152338	0.5838998856867817	0.5771012574454004	0.5068888755189218	0.4249443475121834	0.6420191324228386	0.47085012935443116	0.4682630407316046	0.4383009445881716	0.59725648276277	0.5284880572769388	0.4329462727874376	0.40900066181336864	0.37151795920823055	0.40906082666506227	0.692316948438722	0.5767402683352385	0.47397870164250044	0.46657842488418266	0.6782985379941039	0.6479754527405089	0.6003248901991457	0.4446784188676975	0.6291438541603995	0.4328259430840503	0.5345045424463029	0.5597136153059382	0.3777751037843692	0.47632513085855244	0.46224655556224054	0.6473136393718789	0.40490945189820104	0.6671078755790867	0.45460561939714816	0.6209012694783708	0.5632031767041694	0.4287347331688827	0.5310751458997653	0.4555080921725528	0.42542566632573253
18A	0.5642861440346549	0.4674808976595873	0.4748210095662114	0.4457012213464894	0.47265507490524034	0.5260212983574996	0.4997292581673786	0.42356055592322966	0.610131761025209	0.49575837795559835	0.4633896877444197	0.5718669153480537	0.501173214608026	0.5488839420010829	0.4269899524697672	0.4544852896937609	0.47903254918476623	0.0	0.44046687924914263	0.46002045604957587	0.5559833945009326	0.6213825882919198	0.5292702003489561	0.591059503038325	0.5280067384633896	0.6029119788219722	0.48336441850670836	0.5149509656458697	0.5460561939714819	0.48318392395162746	0.5813127970639552	0.5367306419589676	0.6009867035677757	0.6285422056434631	0.5856446663858974	0.5900367005595332	0.5411828409842969	0.6773359003670056	0.4484086396727032	0.5121833824679622	0.5613380663016666	0.6008062090126948	0.5883520847121112	0.5431682810901871	0.5677155405811924	0.5408218518741351	0.4547259491005355	0.6316106130798388	0.5333012454124301	0.5513507009205222	0.512063052764575	0.6947837073581614	0.6366644606221046	0.6227663798808736	0.5731905420853137	0.68732326574815	0.4515372119607725	0.5096564586968293	0.6198183021478852	0.5184405270441008	0.5243366825100776	0.528788881535407	0.5789663678479032	0.48655315564647134	0.5946693941399435	0.49876662054028037	0.6636784790325492	0.6172312135250586	0.5010528849046387	0.5884724144154985	0.4813789784008182	0.5345647072979965
18B	0.3598459779796643	0.4837254076168702	0.45911798327417125	0.44672402382528126	0.32807893628542206	0.3988328018771434	0.4366163287407497	0.4124902232115998	0.6343781962577463	0.4429938030202756	0.36128993442031165	0.5790866975512905	0.453462487214969	0.4304795138679983	0.3371638288911618	0.4310811623849347	0.41321220143192344	0.44046687924914263	0.0	0.3875819746104326	0.35786053787377414	0.4801155165152518	0.45544792732085915	0.495818542807292	0.37657180675049634	0.4447385837193911	0.38042235725888934	0.3560555923229649	0.40815835388965765	0.39113170086035737	0.450454244630287	0.37428554238613804	0.45376331147343724	0.6331748992238734	0.57114493712773	0.5108597557307021	0.4869743096083268	0.7251067926117563	0.4383009445881716	0.4031646711990855	0.3569580650983695	0.40755670537272126	0.5152517899043378	0.3677877384032248	0.4510558931472234	0.37470669634799353	0.35768004331869324	0.6636183141808556	0.5463570182299501	0.4190481920462066	0.41351302569039167	0.7146982732687563	0.6338968774441971	0.6398531977618676	0.4024426929787618	0.6215029179953071	0.4067745623007039	0.5441309187172854	0.5529149870645569	0.3573190542085314	0.39660670236447865	0.35617592202635223	0.684134528608387	0.39407977859334575	0.6722218879730462	0.3978701642500451	0.6152457734191685	0.5154924493111125	0.38409241321220144	0.5354070152217075	0.47650562541363334	0.46675891943926356
20A	0.46639793032910176	0.3918536790806811	0.44816798026592863	0.4129715420251489	0.3600264725347452	0.4425726490584201	0.42536550147403884	0.36664460622104567	0.6083869803260935	0.40160038505505086	0.32097948378557245	0.5707237831658745	0.3764514770471091	0.45629023524457013	0.34660971060706336	0.5058059081884363	0.4130918717285362	0.46002045604957587	0.3875819746104326	0.0	0.3367426749293063	0.4823416160279165	0.48107815414235006	0.5372119607725167	0.4067745623007039	0.47620480115516517	0.38114433547921306	0.4286745683171891	0.44979243126165697	0.3696528488057277	0.4604416100114313	0.3903495577883401	0.4668190842909572	0.5638048252211059	0.5069490403706155	0.40472895734312014	0.4725949100535467	0.6166295650081223	0.37879790626316107	0.4482883099693159	0.3449250947596414	0.5310751458997653	0.46970699717225195	0.38475422658083147	0.4298177004993683	0.41670176283015464	0.3739847181276698	0.5776427411106432	0.5263822874676614	0.41333253113531077	0.40605258408038025	0.5959328560255099	0.5329402563022683	0.5823957643944407	0.3944407677035076	0.5816136213224234	0.38427290776728235	0.47054930509596293	0.5527946573611696	0.4120690692497443	0.408940496961675	0.4241020395884724	0.583358402021539	0.38000120329703385	0.611816376872631	0.38114433547921306	0.5830575777630708	0.48450755068888757	0.3514228987425546	0.49684134528608387	0.46080259912159316	0.47933337344323446
