	10	11	11A	11B	12	12A	12B	14A	14B	15	15A	15B	16	17	17A	17B	18	18A	18B	20A	20B	21	21A	21B	22	23	23A	23B	24	24A	24B	27	28	29	2A	2B	3	30	33	34	35	36	39	3A	3B	4	40	41	42	45	46	47	48	5	51	52	53	54	57	58	59	5A	5B	6	60	6A	6B	8A	8B	9	9A	9B
15A	0.4946602582931519	0.268168568611145	0.3619155585765839	0.2903881072998047	0.2687585353851318	0.5346559882164001	0.4444728493690491	0.2313523143529892	0.5132505893707275	0.3733597695827484	0	0.4105082750320435	0.3373768329620361	0.5421038269996643	0.1957056522369385	0.3645440340042114	0.3532793819904327	0.3590255379676819	0.2966866493225098	0.1937781870365143	0.3607093393802643	0.6970071196556091	0.3472346067428589	0.5184497237205505	0.3137141168117523	0.4798151850700378	0.3663608431816101	0.3620275557041168	0.3192353248596191	0.2211841344833374	0.6509996652603149	0.4362608790397644	0.592496931552887	0.5200477242469788	0.414187878370285	0.3856831192970276	0.3891079723834991	0.6033593416213989	0.2572131752967834	0.2992438971996307	0.3653843104839325	0.5584516525268555	0.4264735877513885	0.319239467382431	0.4054500460624695	0.5329875946044922	0.2156292498111725	0.6462623476982117	0.426315039396286	0.4280087351799011	0.340941458940506	0.515195369720459	0.4601788222789764	0.5329122543334961	0.4132227003574371	0.7083606719970703	0.2858080565929413	0.4086831212043762	0.5638439059257507	0.4841223061084747	0.45301154255867	0.4519428014755249	0.6244574189186096	0.1856454312801361	0.5071781873703003	0.2849103510379791	0.6017444729804993	0.5073865652084351	0.3337715864181519	0.3081981837749481	0.3982050716876984	0.4026868939399719
15B	0.7739371657371521	0.4336508810520172	0.5475611090660095	0.415179431438446	0.4763930141925812	0.7341820597648621	0.5703303813934326	0.3149136304855347	0.3599086999893188	0.5625103712081909	0.4105082750320435	0	0.4742914140224457	0.7084295749664307	0.4541231691837311	0.5247274041175842	0.5289441347122192	0.4519751667976379	0.5769049525260925	0.431367963552475	0.5908145904541016	0.8468273282051086	0.5826717019081116	0.7333186864852905	0.5290770530700684	0.6116667985916138	0.5361072421073914	0.6292493343353271	0.4761653244495392	0.4591370820999146	0.8286855816841125	0.6832861304283142	0.7316130995750427	0.391439825296402	0.4283202886581421	0.4785189032554626	0.49722820520401	0.4214747548103333	0.4206818044185638	0.477378249168396	0.6193599700927734	0.7689269781112671	0.4254796802997589	0.6096513271331787	0.5418325662612915	0.7703807950019836	0.4427971839904785	0.6926446557044983	0.4663369357585907	0.6577437520027161	0.5612829923629761	0.4073626101016998	0.3853491246700287	0.4186371564865112	0.5825139880180359	0.7496938109397888	0.4253020882606506	0.4136388003826141	0.5704282522201538	0.7120997309684753	0.6818476915359497	0.7249330878257751	0.5968217849731445	0.4389715790748596	0.3792338967323303	0.513464629650116	0.6522522568702698	0.5928900837898254	0.5635528564453125	0.3436322510242462	0.537382960319519	0.542819082736969
16	0.5417769551277161	0.4329485595226288	0.4579031467437744	0.4040383994579315	0.4317921996116638	0.4758196175098419	0.316828191280365	0.3821038901805878	0.6034018397331238	0.2104770094156265	0.3373768329620361	0.4742914140224457	0	0.4100417494773865	0.3313362896442413	0.5665770173072815	0.3665147721767426	0.4783942401409149	0.3482277095317841	0.3092747926712036	0.2978233397006989	0.6075815558433533	0.3561853170394897	0.5079548358917236	0.2798593938350677	0.3771598041057587	0.2796378135681152	0.3717579245567322	0.2750473022460938	0.362823486328125	0.5680205225944519	0.3771792948246002	0.5078855156898499	0.6081240773200989	0.5179133415222168	0.3873452544212341	0.3761627376079559	0.4624470770359039	0.4348191618919373	0.3082302510738373	0.3738609850406647	0.6405657529830933	0.3826768100261688	0.3628222346305847	0.3075129985809326	0.5099312663078308	0.2760496139526367	0.7072531580924988	0.492400199174881	0.456668347120285	0.3785957396030426	0.4756879508495331	0.4648144245147705	0.5422776341438293	0.3332968056201935	0.5583457350730896	0.3556279242038727	0.5391957759857178	0.4428687393665314	0.439345121383667	0.3981119096279144	0.5050977468490601	0.6629216074943542	0.4006115794181824	0.6077018976211548	0.2313104867935181	0.4646034240722656	0.3897571563720703	0.3602470755577087	0.3635451793670654	0.5207273960113525	0.3052017688751221
17	0.6159458756446838	0.6553272604942322	0.4060443639755249	0.5460638403892517	0.6333256363868713	0.3597047626972198	0.3141002953052521	0.5901636481285095	0.8773643970489502	0.3678059577941895	0.5421038269996643	0.7084295749664307	0.4100417494773865	0	0.5305870175361633	0.7866708040237427	0.3893940448760986	0.6961398124694824	0.5245651006698608	0.5390861630439758	0.4509788453578949	0.5778759717941284	0.5726559162139893	0.6843741536140442	0.3764159977436066	0.3981548249721527	0.3499096930027008	0.3296104967594147	0.4590621292591095	0.5359046459197998	0.5511236786842346	0.3967843353748322	0.4735744893550873	0.7810871005058289	0.7615774273872375	0.5897085070610046	0.4118455648422241	0.6714531183242798	0.6428663730621338	0.4751482307910919	0.4858503341674805	0.8227007985115051	0.6352126598358154	0.5329281091690063	0.3246110379695892	0.3978100717067719	0.4386469423770905	0.9673107862472534	0.7482972145080566	0.4810108244419098	0.4652785062789917	0.6077115535736084	0.7110818028450012	0.677046000957489	0.4821866452693939	0.5532789826393127	0.5516453385353088	0.7486532926559448	0.4826569557189941	0.4550917446613312	0.418599009513855	0.5417342185974121	0.9057166576385498	0.5452880859375	0.8492032885551453	0.4342753291130066	0.6053173542022705	0.4686035513877869	0.3885134160518646	0.6036612391471863	0.663002073764801	0.3671759963035583
17A	0.442529708147049	0.3125395178794861	0.3352469205856323	0.3361793458461761	0.2805114388465881	0.4717844724655151	0.3873544335365295	0.2839264571666718	0.5872093439102173	0.3658028244972229	0.1957056522369385	0.4541231691837311	0.3313362896442413	0.5305870175361633	0	0.3951577544212341	0.3155389726161957	0.3711964190006256	0.2579239010810852	0.2032879143953323	0.3849806189537048	0.6672136187553406	0.3397007584571838	0.4810828566551208	0.2810927927494049	0.4386681616306305	0.3541783690452576	0.3561162054538727	0.3065405488014221	0.2413997054100037	0.6069766283035278	0.4314336776733398	0.5447908043861389	0.5892659425735474	0.4539909064769745	0.4107451736927032	0.4574950933456421	0.5842732787132263	0.3063604235649109	0.2621211111545563	0.3416891098022461	0.5421052575111389	0.4325211346149445	0.322799950838089	0.3971772193908691	0.4896944761276245	0.2323773950338364	0.6267227530479431	0.4278705418109894	0.4812303483486176	0.3374766707420349	0.5449814200401306	0.447916567325592	0.5823303461074829	0.3717495799064636	0.6566402912139893	0.2908737063407898	0.44890496134758	0.533598005771637	0.4448939263820648	0.4192824363708496	0.4135041832923889	0.6368772387504578	0.2726263999938965	0.5174685120582581	0.2825839519500732	0.5487486720085144	0.4644953608512878	0.3429068922996521	0.3570494949817657	0.4440789222717285	0.4117417931556702
17B	0.6291839480400085	0.4488451182842255	0.5864570140838623	0.4836703240871429	0.4099489748477936	0.7162280678749084	0.6297165751457214	0.3976783454418182	0.5254173278808594	0.6028900146484375	0.3645440340042114	0.5247274041175842	0.5665770173072815	0.7866708040237427	0.3951577544212341	0	0.5554876923561096	0.3277357816696167	0.4297208189964294	0.4310640096664429	0.5806900858879089	0.8704575896263123	0.4492936730384827	0.5800305008888245	0.5321800112724304	0.6477164626121521	0.6246493458747864	0.595472514629364	0.5320509672164917	0.4236592948436737	0.808275580406189	0.6194384098052979	0.7496240139007568	0.6265026926994324	0.4903837144374847	0.5561467409133911	0.6111598610877991	0.7142117023468018	0.3554406464099884	0.4845173060894012	0.5654444098472595	0.4064628481864929	0.5259915590286255	0.5080913901329041	0.6526426672935486	0.7066218256950378	0.4540739953517914	0.5169032216072083	0.3655421733856201	0.6401238441467285	0.5414097309112549	0.6920881867408752	0.5392965078353882	0.6507361531257629	0.5957768559455872	0.8878220319747925	0.4421384334564209	0.5273772478103638	0.7338516116142273	0.638356626033783	0.6490936875343323	0.5923222303390503	0.514116108417511	0.3996629118919373	0.5265361666679382	0.5064301490783691	0.7411873936653137	0.6760380268096924	0.5535625219345093	0.4532580971717834	0.5657811760902405	0.6304542422294617
18	0.4860471785068512	0.4493383169174194	0.3773668706417084	0.3993365168571472	0.4237720966339111	0.4485585987567902	0.332914263010025	0.3752384781837463	0.6895004510879517	0.3731555044651031	0.3532793819904327	0.5289441347122192	0.3665147721767426	0.3893940448760986	0.3155389726161957	0.5554876923561096	0	0.4758249521255493	0.3744688928127289	0.3253199458122253	0.4531144797801971	0.7235549688339233	0.4454272091388702	0.5607863664627075	0.345275342464447	0.4671449959278107	0.3231248259544373	0.3390385508537292	0.4046934843063354	0.3495114743709564	0.6687095165252686	0.4840576350688934	0.580666720867157	0.5808610916137695	0.5334941744804382	0.485986202955246	0.4093753397464752	0.5904251933097839	0.4308623969554901	0.360296905040741	0.4030887186527252	0.686019241809845	0.4927158653736115	0.4143888652324677	0.3458809852600098	0.4155929684638977	0.2766502201557159	0.7240151166915894	0.522330105304718	0.5623162984848022	0.4495771527290344	0.6137675642967224	0.5488886833190918	0.5853708982467651	0.4215650260448456	0.6884980797767639	0.3930415511131287	0.5527371764183044	0.561977207660675	0.3984971046447754	0.5058810114860535	0.4080039858818054	0.7050053477287292	0.3536143898963928	0.6404090523719788	0.3774144947528839	0.5643361210823059	0.5382349491119385	0.4332011938095093	0.460337221622467	0.4558117091655731	0.3729802370071411
18A	0.6542440056800842	0.4060356020927429	0.4691199362277985	0.3529268801212311	0.4157495498657227	0.6989094614982605	0.5648964643478394	0.3290751576423645	0.4845718443393707	0.5289732217788696	0.3590255379676819	0.4519751667976379	0.4783942401409149	0.6961398124694824	0.3711964190006256	0.3277357816696167	0.4758249521255493	0	0.4449941515922546	0.4299315512180328	0.623065710067749	0.9108177423477173	0.4735125303268433	0.6512981057167053	0.5263100266456604	0.6700581312179565	0.5124896764755249	0.5653001666069031	0.5087662935256958	0.4000854194164276	0.8441951870918274	0.6610206365585327	0.7945407629013062	0.5685237050056458	0.4817307591438293	0.5593631267547607	0.5279330611228943	0.6931752562522888	0.3365512788295746	0.4569239616394043	0.6183961033821106	0.5887894034385681	0.5321652293205261	0.5162230134010315	0.5638108849525452	0.7266497611999512	0.3899513483047485	0.579695999622345	0.3926633298397064	0.664753794670105	0.5560044646263123	0.6501168012619019	0.5310366749763489	0.6268970966339111	0.627808153629303	0.8454054594039917	0.4441250860691071	0.4927943646907806	0.7053544521331787	0.6581294536590576	0.6544244885444641	0.6260188221931458	0.5525588989257812	0.417843759059906	0.4876340329647064	0.5093116760253906	0.7356346249580383	0.686983585357666	0.5659832358360291	0.4452032148838043	0.4719706177711487	0.537168025970459
18B	0.3512198626995087	0.4524449110031128	0.4463438987731934	0.407019317150116	0.3058684468269348	0.4854074120521545	0.4534078240394592	0.4036403596401215	0.6408215165138245	0.3562360405921936	0.2966866493225098	0.5769049525260925	0.3482277095317841	0.5245651006698608	0.2579239010810852	0.4297208189964294	0.3744688928127289	0.4449941515922546	0	0.299324095249176	0.3175217509269714	0.663518488407135	0.3096061050891876	0.4077380001544952	0.3432800471782684	0.458254873752594	0.3342096507549286	0.3399801254272461	0.3229036927223206	0.3102624714374542	0.6020829677581787	0.366229236125946	0.5460086464881897	0.6915764212608337	0.5433667302131653	0.5325213074684143	0.515314519405365	0.6861971616744995	0.3498351573944092	0.3034428358078003	0.3136358559131622	0.4322512149810791	0.4252297580242157	0.2431228905916214	0.4140222668647766	0.4836271405220032	0.2892988324165344	0.7021259069442749	0.4925951659679413	0.4789594113826752	0.3567593693733215	0.6700159311294556	0.4904285073280334	0.6555144786834717	0.3672961592674255	0.7068265676498413	0.4090108275413513	0.5519253611564636	0.5978142619132996	0.3704622685909271	0.4007858037948608	0.3201277554035187	0.6803192496299744	0.3797706067562103	0.6243598461151123	0.3238650262355804	0.5937437415122986	0.5149122476577759	0.3916546702384949	0.4485340714454651	0.5083253979682922	0.4190336763858795
20A	0.4940043985843658	0.3311829268932343	0.4045465886592865	0.3675244450569153	0.2736448645591736	0.5280815958976746	0.4211935698986053	0.2679503262042999	0.5566825866699219	0.3730236291885376	0.1937781870365143	0.431367963552475	0.3092747926712036	0.5390861630439758	0.2032879143953323	0.4310640096664429	0.3253199458122253	0.4299315512180328	0.299324095249176	0	0.3199934363365173	0.6395071744918823	0.3747884929180145	0.4906373918056488	0.311348557472229	0.4596542716026306	0.3574297428131104	0.3775599896907806	0.333061158657074	0.2554917335510254	0.589993953704834	0.4150888025760651	0.5334941148757935	0.5361940264701843	0.4260518550872803	0.346660315990448	0.4485664367675781	0.5544552206993103	0.3166028261184692	0.3167482912540436	0.3090704083442688	0.5608733296394348	0.4172121584415436	0.316066712141037	0.3849723339080811	0.5025609135627747	0.2481922507286072	0.6277862787246704	0.4253063499927521	0.428742378950119	0.3262384533882141	0.5072309374809265	0.4490689337253571	0.5419961214065552	0.3487557172775269	0.6623676419258118	0.2888775169849396	0.4528007209300995	0.5361916422843933	0.4557271599769592	0.4267287850379944	0.4353107213973999	0.6288625001907349	0.2702650129795074	0.5367804169654846	0.2913268208503723	0.5542358160018921	0.4511147737503052	0.3042716681957245	0.3401138484477997	0.4629887938499451	0.4244132936000824
